2, 2544, Note_on_c, 9, 42, 90
2, 2592, Note_off_c, 9, 42, 64
2, 2592, Note_on_c, 9, 42, 90
2, 2640, Note_off_c, 9, 42, 64
2, 2640, Note_on_c, 9, 42, 90
2, 2688, Note_off_c, 9, 42, 64
2, 2688, Note_on_c, 9, 38, 127
2, 2688, Note_on_c, 9, 42, 90
2, 2736, Note_off_c, 9, 38, 64
2, 2736, Note_off_c, 9, 42, 64
2, 2736, Note_on_c, 9, 38, 127
2, 2736, Note_on_c, 9, 42, 90
2, 2784, Note_off_c, 9, 38, 64
2, 2784, Note_off_c, 9, 42, 64
2, 2784, Note_on_c, 9, 38, 127
2, 2784, Note_on_c, 9, 42, 90
2, 2832, Note_off_c, 9, 38, 64
2, 2832, Note_off_c, 9, 42, 64
2, 2832, Note_on_c, 9, 42, 90
2, 2880, Note_off_c, 9, 42, 64
2, 2880, Note_on_c, 9, 42, 90
2, 2928, Note_off_c, 9, 42, 64
2, 2928, Note_on_c, 9, 42, 90
2, 2976, Note_off_c, 9, 42, 64
2, 2976, Note_on_c, 9, 42, 90
2, 3024, Note_off_c, 9, 42, 64
2, 3024, Note_on_c, 9, 42, 90
2, 3072, Note_off_c, 9, 42, 64
2, 3072, Note_on_c, 9, 38, 127
2, 3072, Note_on_c, 9, 42, 90
2, 3120, Note_off_c, 9, 38, 64
2, 3120, Note_off_c, 9, 42, 64
2, 3120, Note_on_c, 9, 38, 127
2, 3120, Note_on_c, 9, 42, 90
2, 3168, Note_off_c, 9, 38, 64
2, 3168, Note_off_c, 9, 42, 64
2, 3168, Note_on_c, 9, 38, 127
2, 3168, Note_on_c, 9, 42, 90
2, 3216, Note_off_c, 9, 38, 64
2, 3216, Note_off_c, 9, 42, 64
2, 3216, Note_on_c, 9, 38, 127
2, 3216, Note_on_c, 9, 42, 90
2, 3264, Note_off_c, 9, 38, 64
2, 3264, Note_off_c, 9, 42, 64
2, 3264, Note_on_c, 9, 42, 90
2, 3312, Note_off_c, 9, 42, 64
2, 3312, Note_on_c, 9, 42, 90
2, 3360, Note_off_c, 9, 42, 64
2, 3360, Note_on_c, 9, 38, 127
2, 3360, Note_on_c, 9, 42, 90
2, 3408, Note_off_c, 9, 38, 64
2, 3408, Note_off_c, 9, 42, 64
2, 3408, Note_on_c, 9, 42, 90
2, 3456, Note_off_c, 9, 42, 64
2, 3456, Note_on_c, 9, 42, 90
2, 3504, Note_off_c, 9, 42, 64
2, 3504, Note_on_c, 9, 42, 90
2, 3552, Note_off_c, 9, 42, 64
2, 3552, Note_on_c, 9, 42, 90
2, 3600, Note_off_c, 9, 42, 64
2, 3600, Note_on_c, 9, 42, 90
2, 3648, Note_off_c, 9, 42, 64
2, 3648, Note_on_c, 9, 42, 90
2, 3696, Note_off_c, 9, 42, 64
2, 3696, Note_on_c, 9, 42, 90
2, 3744, Note_off_c, 9, 42, 64
2, 3744, Note_on_c, 9, 42, 90
2, 3792, Note_off_c, 9, 42, 64
2, 3792, Note_on_c, 9, 42, 90
2, 3840, Note_off_c, 9, 42, 64
2, 3840, Note_on_c, 9, 38, 127
2, 3840, Note_on_c, 9, 42, 90
2, 3888, Note_off_c, 9, 38, 64
2, 3888, Note_off_c, 9, 42, 64
2, 3888, Note_on_c, 9, 38, 127
2, 3888, Note_on_c, 9, 42, 90
2, 3936, Note_off_c, 9, 38, 64
2, 3936, Note_off_c, 9, 42, 64
2, 3936, Note_on_c, 9, 38, 127
2, 3936, Note_on_c, 9, 42, 90
2, 3984, Note_off_c, 9, 38, 64
2, 3984, Note_off_c, 9, 42, 64
2, 3984, Note_on_c, 9, 42, 90
2, 4032, Note_off_c, 9, 42, 64
2, 4032, Note_on_c, 9, 42, 90
2, 4080, Note_off_c, 9, 42, 64
2, 4080, Note_on_c, 9, 42, 90
2, 4128, Note_off_c, 9, 42, 64
2, 4128, Note_on_c, 9, 42, 90
2, 4176, Note_off_c, 9, 42, 64
2, 4176, Note_on_c, 9, 42, 90
2, 4224, Note_off_c, 9, 42, 64
2, 4224, Note_on_c, 9, 38, 127
2, 4224, Note_on_c, 9, 42, 90
2, 4272, Note_off_c, 9, 38, 64
2, 4272, Note_off_c, 9, 42, 64
2, 4272, Note_on_c, 9, 38, 127
2, 4272, Note_on_c, 9, 42, 90
2, 4320, Note_off_c, 9, 38, 64
2, 4320, Note_off_c, 9, 42, 64
2, 4320, Note_on_c, 9, 38, 127
2, 4320, Note_on_c, 9, 42, 90
2, 4368, Note_off_c, 9, 38, 64
2, 4368, Note_off_c, 9, 42, 64
2, 4368, Note_on_c, 9, 42, 90
2, 4416, Note_off_c, 9, 42, 64
2, 4416, Note_on_c, 9, 42, 90
2, 4464, Note_off_c, 9, 42, 64
2, 4464, Note_on_c, 9, 42, 90
2, 4512, Note_off_c, 9, 42, 64
2, 4512, Note_on_c, 9, 38, 127
2, 4512, Note_on_c, 9, 42, 90
2, 4560, Note_off_c, 9, 38, 64
2, 4560, Note_off_c, 9, 42, 64
2, 4560, Note_on_c, 9, 42, 90
2, 4608, Note_off_c, 9, 42, 64
2, 4608, Note_on_c, 9, 42, 90
2, 4656, Note_off_c, 9, 42, 64
2, 4656, Note_on_c, 9, 42, 90
2, 4704, Note_off_c, 9, 42, 64
2, 4704, Note_on_c, 9, 42, 90
2, 4752, Note_off_c, 9, 42, 64
2, 4752, Note_on_c, 9, 42, 90
2, 4800, Note_off_c, 9, 42, 64
2, 4800, Note_on_c, 9, 42, 90
2, 4848, Note_off_c, 9, 42, 64
2, 4848, Note_on_c, 9, 42, 90
2, 4896, Note_off_c, 9, 42, 64
2, 4896, Note_on_c, 9, 42, 90
2, 4944, Note_off_c, 9, 42, 64
2, 4944, Note_on_c, 9, 42, 90
2, 4992, Note_off_c, 9, 42, 64
2, 4992, Note_on_c, 9, 42, 90
2, 5040, Note_off_c, 9, 42, 64
2, 5040, Note_on_c, 9, 42, 90
2, 5088, Note_off_c, 9, 42, 64
2, 5088, Note_on_c, 9, 42, 90
2, 5136, Note_off_c, 9, 42, 64
2, 5136, Note_on_c, 9, 42, 90
2, 5184, Note_off_c, 9, 42, 64
2, 5184, Note_on_c, 9, 42, 90
2, 5232, Note_off_c, 9, 42, 64
2, 5232, Note_on_c, 9, 42, 90
2, 5280, Note_off_c, 9, 42, 64
2, 5280, Note_on_c, 9, 38, 127
2, 5280, Note_on_c, 9, 42, 90
2, 5328, Note_off_c, 9, 38, 64
2, 5328, Note_off_c, 9, 42, 64
2, 5328, Note_on_c, 9, 42, 90
2, 5376, Note_off_c, 9, 42, 64
2, 5376, Note_on_c, 9, 42, 90
2, 5424, Note_off_c, 9, 42, 64
2, 5424, Note_on_c, 9, 42, 90
2, 5472, Note_off_c, 9, 42, 64
2, 5472, Note_on_c, 9, 42, 90
2, 5520, Note_off_c, 9, 42, 64
2, 5520, Note_on_c, 9, 42, 90
2, 5568, Note_off_c, 9, 42, 64
2, 5568, Note_on_c, 9, 42, 90
2, 5616, Note_off_c, 9, 42, 64
2, 5616, Note_on_c, 9, 42, 90
2, 5664, Note_off_c, 9, 42, 64
2, 5664, Note_on_c, 9, 42, 90
2, 5712, Note_off_c, 9, 42, 64
2, 5712, Note_on_c, 9, 42, 90
2, 5760, Note_off_c, 9, 42, 64
2, 5760, Note_on_c, 9, 42, 90
2, 5808, Note_off_c, 9, 42, 64
2, 5808, Note_on_c, 9, 42, 90
2, 5856, Note_off_c, 9, 42, 64
2, 5856, Note_on_c, 9, 42, 90
2, 5904, Note_off_c, 9, 42, 64
2, 5904, Note_on_c, 9, 42, 90
2, 5952, Note_off_c, 9, 42, 64
2, 5952, Note_on_c, 9, 38, 127
2, 5952, Note_on_c, 9, 42, 90
2, 6000, Note_off_c, 9, 38, 64
2, 6000, Note_off_c, 9, 42, 64
2, 6000, Note_on_c, 9, 38, 127
2, 6000, Note_on_c, 9, 42, 90
2, 6048, Note_off_c, 9, 38, 64
2, 6048, Note_off_c, 9, 42, 64
2, 6048, Note_on_c, 9, 38, 127
2, 6048, Note_on_c, 9, 42, 90
2, 6096, Note_off_c, 9, 38, 64
2, 6096, Note_off_c, 9, 42, 64
2, 6096, Note_on_c, 9, 42, 90
2, 6144, Note_off_c, 9, 42, 64
2, 6144, Note_on_c, 9, 42, 90
2, 6192, Note_off_c, 9, 42, 64
2, 6192, Note_on_c, 9, 42, 90
2, 6240, Note_off_c, 9, 42, 64
2, 6240, Note_on_c, 9, 42, 90
2, 6288, Note_off_c, 9, 42, 64
2, 6288, Note_on_c, 9, 42, 90
2, 6336, Note_off_c, 9, 42, 64
2, 6336, Note_on_c, 9, 42, 90
2, 6384, Note_off_c, 9, 42, 64
2, 6384, Note_on_c, 9, 42, 90
2, 6432, Note_off_c, 9, 42, 64
2, 6432, Note_on_c, 9, 42, 90
2, 6480, Note_off_c, 9, 42, 64
2, 6480, Note_on_c, 9, 42, 90
2, 6528, Note_off_c, 9, 42, 64
2, 6528, Note_on_c, 9, 42, 90
2, 6576, Note_off_c, 9, 42, 64
2, 6576, Note_on_c, 9, 42, 90
2, 6624, Note_off_c, 9, 42, 64
2, 6624, Note_on_c, 9, 42, 90
2, 6672, Note_off_c, 9, 42, 64
2, 6672, Note_on_c, 9, 42, 90
2, 6720, Note_off_c, 9, 42, 64
2, 6720, Note_on_c, 9, 42, 90
2, 6768, Note_off_c, 9, 42, 64
2, 6768, Note_on_c, 9, 42, 90
2, 6816, Note_off_c, 9, 42, 64
2, 6816, Note_on_c, 9, 38, 127
2, 6816, Note_on_c, 9, 42, 90
2, 6864, Note_off_c, 9, 38, 64
2, 6864, Note_off_c, 9, 42, 64
2, 6864, Note_on_c, 9, 42, 90
2, 6912, Note_off_c, 9, 42, 64
2, 6912, Note_on_c, 9, 42, 90
2, 6960, Note_off_c, 9, 42, 64
2, 6960, Note_on_c, 9, 42, 90
2, 7008, Note_off_c, 9, 42, 64
2, 7008, Note_on_c, 9, 42, 90
2, 7056, Note_off_c, 9, 42, 64
2, 7056, Note_on_c, 9, 42, 90
2, 7104, Note_off_c, 9, 42, 64
2, 7104, Note_on_c, 9, 42, 90
2, 7152, Note_off_c, 9, 42, 64
2, 7152, Note_on_c, 9, 42, 90
2, 7200, Note_off_c, 9, 42, 64
2, 7200, Note_on_c, 9, 42, 90
2, 7248, Note_off_c, 9, 42, 64
2, 7248, Note_on_c, 9, 42, 90
2, 7296, Note_off_c, 9, 42, 64
2, 7296, Note_on_c, 9, 42, 90
2, 7344, Note_off_c, 9, 42, 64
2, 7344, Note_on_c, 9, 42, 90
2, 7392, Note_off_c, 9, 42, 64
2, 7392, Note_on_c, 9, 42, 90
2, 7440, Note_off_c, 9, 42, 64
2, 7440, Note_on_c, 9, 42, 90
2, 7488, Note_off_c, 9, 42, 64
2, 7488, Note_on_c, 9, 38, 127
2, 7488, Note_on_c, 9, 42, 90
2, 7536, Note_off_c, 9, 38, 64
2, 7536, Note_off_c, 9, 42, 64
2, 7536, Note_on_c, 9, 38, 127
2, 7536, Note_on_c, 9, 42, 90
2, 7584, Note_off_c, 9, 38, 64
2, 7584, Note_off_c, 9, 42, 64
2, 7584, Note_on_c, 9, 38, 127
2, 7584, Note_on_c, 9, 42, 90
2, 7632, Note_off_c, 9, 38, 64
2, 7632, Note_off_c, 9, 42, 64
2, 7632, Note_on_c, 9, 42, 90
2, 7680, Note_off_c, 9, 42, 64
2, 7680, Note_on_c, 9, 42, 90
2, 7728, Note_off_c, 9, 42, 64
2, 7728, Note_on_c, 9, 42, 90
2, 7776, Note_off_c, 9, 42, 64
2, 7776, Note_on_c, 9, 42, 90
2, 7824, Note_off_c, 9, 42, 64
2, 7824, Note_on_c, 9, 42, 90
2, 7872, Note_off_c, 9, 42, 64
2, 7872, Note_on_c, 9, 42, 90
2, 7920, Note_off_c, 9, 42, 64
2, 7920, Note_on_c, 9, 42, 90
2, 7968, Note_off_c, 9, 42, 64
2, 7968, Note_on_c, 9, 42, 90
2, 8016, Note_off_c, 9, 42, 64
2, 8016, Note_on_c, 9, 42, 90
2, 8064, Note_off_c, 9, 42, 64
2, 8064, Note_on_c, 9, 42, 90
2, 8112, Note_off_c, 9, 42, 64
2, 8112, Note_on_c, 9, 42, 90
2, 8160, Note_off_c, 9, 42, 64
2, 8160, Note_on_c, 9, 42, 90
2, 8208, Note_off_c, 9, 42, 64
2, 8208, Note_on_c, 9, 42, 90
2, 8256, Note_off_c, 9, 42, 64
2, 8256, Note_on_c, 9, 42, 90
2, 8304, Note_off_c, 9, 42, 64
2, 8304, Note_on_c, 9, 42, 90
2, 8352, Note_off_c, 9, 42, 64
2, 8352, Note_on_c, 9, 38, 127
2, 8352, Note_on_c, 9, 42, 90
2, 8400, Note_off_c, 9, 38, 64
2, 8400, Note_off_c, 9, 42, 64
2, 8400, Note_on_c, 9, 42, 90
2, 8448, Note_off_c, 9, 42, 64
2, 8448, Note_on_c, 9, 42, 90
2, 8496, Note_off_c, 9, 42, 64
2, 8496, Note_on_c, 9, 42, 90
2, 8544, Note_off_c, 9, 42, 64
2, 8544, Note_on_c, 9, 42, 90
2, 8592, Note_off_c, 9, 42, 64
2, 8592, Note_on_c, 9, 42, 90
2, 8640, Note_off_c, 9, 42, 64
2, 8640, Note_on_c, 9, 42, 90
2, 8688, Note_off_c, 9, 42, 64
2, 8688, Note_on_c, 9, 42, 90
2, 8736, Note_off_c, 9, 42, 64
2, 8736, Note_on_c, 9, 42, 90
2, 8784, Note_off_c, 9, 42, 64
2, 8784, Note_on_c, 9, 42, 90
2, 8832, Note_off_c, 9, 42, 64
2, 8832, Note_on_c, 9, 42, 90
2, 8880, Note_off_c, 9, 42, 64
2, 8880, Note_on_c, 9, 42, 90
2, 8928, Note_off_c, 9, 42, 64
2, 8928, Note_on_c, 9, 42, 90
2, 8976, Note_off_c, 9, 42, 64
2, 8976, Note_on_c, 9, 42, 90
2, 9024, Note_off_c, 9, 42, 64
2, 9024, Note_on_c, 9, 38, 127
2, 9024, Note_on_c, 9, 42, 90
2, 9072, Note_off_c, 9, 38, 64
2, 9072, Note_off_c, 9, 42, 64
2, 9072, Note_on_c, 9, 38, 127
2, 9072, Note_on_c, 9, 42, 90
2, 9120, Note_off_c, 9, 38, 64
2, 9120, Note_off_c, 9, 42, 64
2, 9120, Note_on_c, 9, 38, 127
2, 9120, Note_on_c, 9, 42, 90
2, 9168, Note_off_c, 9, 38, 64
2, 9168, Note_off_c, 9, 42, 64
2, 9168, Note_on_c, 9, 42, 90
2, 9216, Note_off_c, 9, 42, 64
2, 9216, Note_on_c, 9, 42, 90
2, 9264, Note_off_c, 9, 42, 64
2, 9264, Note_on_c, 9, 42, 90
2, 9312, Note_off_c, 9, 42, 64
2, 9312, Note_on_c, 9, 42, 90
2, 9360, Note_off_c, 9, 42, 64
2, 9360, Note_on_c, 9, 42, 90
2, 9408, Note_off_c, 9, 42, 64
2, 9408, Note_on_c, 9, 42, 90
2, 9456, Note_off_c, 9, 42, 64
2, 9456, Note_on_c, 9, 42, 90
2, 9504, Note_off_c, 9, 42, 64
2, 9504, Note_on_c, 9, 42, 90
2, 9552, Note_off_c, 9, 42, 64
2, 9552, Note_on_c, 9, 42, 90
2, 9600, Note_off_c, 9, 42, 64
2, 9600, Note_on_c, 9, 42, 90
2, 9648, Note_off_c, 9, 42, 64
2, 9648, Note_on_c, 9, 42, 90
2, 9696, Note_off_c, 9, 42, 64
2, 9696, Note_on_c, 9, 42, 90
2, 9744, Note_off_c, 9, 42, 64
2, 9744, Note_on_c, 9, 42, 90
2, 9792, Note_off_c, 9, 42, 64
2, 9792, Note_on_c, 9, 42, 90
2, 9840, Note_off_c, 9, 42, 64
2, 9840, Note_on_c, 9, 42, 90
2, 9888, Note_off_c, 9, 42, 64
2, 9888, Note_on_c, 9, 38, 127
2, 9888, Note_on_c, 9, 42, 90
2, 9936, Note_off_c, 9, 38, 64
2, 9936, Note_off_c, 9, 42, 64
2, 9936, Note_on_c, 9, 42, 90
2, 9984, Note_off_c, 9, 42, 64
2, 9984, Note_on_c, 9, 42, 90
2, 10032, Note_off_c, 9, 42, 64
2, 10032, Note_on_c, 9, 42, 90
2, 10080, Note_off_c, 9, 42, 64
2, 10080, Note_on_c, 9, 42, 90
2, 10128, Note_off_c, 9, 42, 64
2, 10128, Note_on_c, 9, 42, 90
2, 10176, Note_off_c, 9, 42, 64
2, 10176, Note_on_c, 9, 42, 90
2, 10224, Note_off_c, 9, 42, 64
2, 10224, Note_on_c, 9, 42, 90
2, 10272, Note_off_c, 9, 42, 64
2, 10272, Note_on_c, 9, 42, 90
2, 10320, Note_off_c, 9, 42, 64
2, 10320, Note_on_c, 9, 42, 90
2, 10368, Note_off_c, 9, 42, 64
2, 10368, Note_on_c, 9, 42, 90
2, 10416, Note_off_c, 9, 42, 64
2, 10416, Note_on_c, 9, 42, 90
2, 10464, Note_off_c, 9, 42, 64
2, 10464, Note_on_c, 9, 42, 90
2, 10512, Note_off_c, 9, 42, 64
2, 10512, Note_on_c, 9, 42, 90
2, 10560, Note_off_c, 9, 42, 64
2, 10560, Note_on_c, 9, 38, 127
2, 10560, Note_on_c, 9, 42, 90
2, 10608, Note_off_c, 9, 38, 64
2, 10608, Note_off_c, 9, 42, 64
2, 10608, Note_on_c, 9, 38, 127
2, 10608, Note_on_c, 9, 42, 90
2, 10656, Note_off_c, 9, 38, 64
2, 10656, Note_off_c, 9, 42, 64
2, 10656, Note_on_c, 9, 38, 127
2, 10656, Note_on_c, 9, 42, 90
2, 10704, Note_off_c, 9, 38, 64
2, 10704, Note_off_c, 9, 42, 64
2, 10704, Note_on_c, 9, 42, 90
2, 10752, Note_off_c, 9, 42, 64
2, 10752, Note_on_c, 9, 42, 90
2, 10800, Note_off_c, 9, 42, 64
2, 10800, Note_on_c, 9, 42, 90
2, 10848, Note_off_c, 9, 42, 64
2, 10848, Note_on_c, 9, 42, 90
2, 10896, Note_off_c, 9, 42, 64
2, 10896, Note_on_c, 9, 42, 90
2, 10944, Note_off_c, 9, 42, 64
2, 10944, Note_on_c, 9, 42, 90
2, 10992, Note_off_c, 9, 42, 64
2, 10992, Note_on_c, 9, 42, 90
2, 11040, Note_off_c, 9, 42, 64
2, 11040, Note_on_c, 9, 42, 90
2, 11088, Note_off_c, 9, 42, 64
2, 11088, Note_on_c, 9, 42, 90
2, 11136, Note_off_c, 9, 42, 64
2, 11136, Note_on_c, 9, 42, 90
2, 11184, Note_off_c, 9, 42, 64
2, 11184, Note_on_c, 9, 42, 90
2, 11232, Note_off_c, 9, 42, 64
2, 11232, Note_on_c, 9, 42, 90
2, 11280, Note_off_c, 9, 42, 64
2, 11280, Note_on_c, 9, 42, 90
2, 11328, Note_off_c, 9, 42, 64
2, 11328, Note_on_c, 9, 42, 90
2, 11376, Note_off_c, 9, 42, 64
2, 11376, Note_on_c, 9, 42, 90
2, 11424, Note_off_c, 9, 42, 64
2, 11424, Note_on_c, 9, 38, 127
2, 11424, Note_on_c, 9, 42, 90
2, 11472, Note_off_c, 9, 38, 64
2, 11472, Note_off_c, 9, 42, 64
2, 11472, Note_on_c, 9, 42, 90
2, 11520, Note_off_c, 9, 42, 64
2, 11520, Note_on_c, 9, 42, 90
2, 11568, Note_off_c, 9, 42, 64
2, 11568, Note_on_c, 9, 42, 90
2, 11616, Note_off_c, 9, 42, 64
2, 11616, Note_on_c, 9, 42, 90
2, 11664, Note_off_c, 9, 42, 64
2, 11664, Note_on_c, 9, 42, 90
2, 11712, Note_off_c, 9, 42, 64
2, 11712, Note_on_c, 9, 42, 90
2, 11760, Note_off_c, 9, 42, 64
2, 11760, Note_on_c, 9, 42, 90
2, 11808, Note_off_c, 9, 42, 64
2, 11808, Note_on_c, 9, 42, 90
2, 11856, Note_off_c, 9, 42, 64
2, 11856, Note_on_c, 9, 42, 90
2, 11904, Note_off_c, 9, 42, 64
2, 11904, Note_on_c, 9, 42, 90
2, 11952, Note_off_c, 9, 42, 64
2, 11952, Note_on_c, 9, 42, 90
2, 12000, Note_off_c, 9, 42, 64
2, 12000, Note_on_c, 9, 42, 90
2, 12048, Note_off_c, 9, 42, 64
2, 12048, Note_on_c, 9, 42, 90
2, 12096, Note_off_c, 9, 42, 64
2, 12096, Note_on_c, 9, 38, 127
2, 12096, Note_on_c, 9, 42, 90
2, 12144, Note_off_c, 9, 38, 64
2, 12144, Note_off_c, 9, 42, 64
2, 12144, Note_on_c, 9, 38, 127
2, 12144, Note_on_c, 9, 42, 90
2, 12192, Note_off_c, 9, 38, 64
2, 12192, Note_off_c, 9, 42, 64
2, 12192, Note_on_c, 9, 38, 127
2, 12192, Note_on_c, 9, 42, 90
2, 12240, Note_off_c, 9, 38, 64
2, 12240, Note_off_c, 9, 42, 64
2, 12240, Note_on_c, 9, 42, 90
2, 12288, Note_off_c, 9, 42, 64
2, 12288, Note_on_c, 9, 42, 90
2, 12336, Note_off_c, 9, 42, 64
2, 12336, Note_on_c, 9, 42, 90
2, 12384, Note_off_c, 9, 42, 64
2, 12384, Note_on_c, 9, 42, 90
2, 12432, Note_off_c, 9, 42, 64
2, 12432, Note_on_c, 9, 42, 90
2, 12480, Note_off_c, 9, 42, 64
2, 12480, Note_on_c, 9, 42, 90
2, 12528, Note_off_c, 9, 42, 64
2, 12528, Note_on_c, 9, 42, 90
2, 12576, Note_off_c, 9, 42, 64
2, 12576, Note_on_c, 9, 42, 90
2, 12624, Note_off_c, 9, 42, 64
2, 12624, Note_on_c, 9, 42, 90
2, 12672, Note_off_c, 9, 42, 64
2, 12672, Note_on_c, 9, 42, 90
2, 12720, Note_off_c, 9, 42, 64
2, 12720, Note_on_c, 9, 42, 90
2, 12768, Note_off_c, 9, 42, 64
2, 12768, Note_on_c, 9, 42, 90
2, 12816, Note_off_c, 9, 42, 64
2, 12816, Note_on_c, 9, 42, 90
2, 12864, Note_off_c, 9, 42, 64
2, 12864, Note_on_c, 9, 42, 90
2, 12912, Note_off_c, 9, 42, 64
2, 12912, Note_on_c, 9, 42, 90
2, 12960, Note_off_c, 9, 42, 64
2, 12960, Note_on_c, 9, 38, 127
2, 12960, Note_on_c, 9, 42, 90
2, 13008, Note_off_c, 9, 38, 64
2, 13008, Note_off_c, 9, 42, 64
2, 13008, Note_on_c, 9, 42, 90
2, 13056, Note_off_c, 9, 42, 64
2, 13056, Note_on_c, 9, 42, 90
2, 13104, Note_off_c, 9, 42, 64
2, 13104, Note_on_c, 9, 42, 90
2, 13152, Note_off_c, 9, 42, 64
2, 13152, Note_on_c, 9, 42, 90
2, 13200, Note_off_c, 9, 42, 64
2, 13200, Note_on_c, 9, 42, 90
2, 13248, Note_off_c, 9, 42, 64
2, 13248, Note_on_c, 9, 42, 90
2, 13296, Note_off_c, 9, 42, 64
2, 13296, Note_on_c, 9, 42, 90
2, 13344, Note_off_c, 9, 42, 64
2, 13344, Note_on_c, 9, 42, 90
2, 13392, Note_off_c, 9, 42, 64
2, 13392, Note_on_c, 9, 42, 90
2, 13440, Note_off_c, 9, 42, 64
2, 13440, Note_on_c, 9, 42, 90
2, 13488, Note_off_c, 9, 42, 64
2, 13488, Note_on_c, 9, 42, 90
2, 13536, Note_off_c, 9, 42, 64
2, 13536, Note_on_c, 9, 42, 90
2, 13584, Note_off_c, 9, 42, 64
2, 13584, Note_on_c, 9, 42, 90
2, 13632, Note_off_c, 9, 42, 64
2, 13632, Note_on_c, 9, 42, 90
2, 13680, Note_off_c, 9, 42, 64
2, 13680, Note_on_c, 9, 42, 90
2, 13728, Note_off_c, 9, 42, 64
2, 13728, Note_on_c, 9, 42, 90
2, 13776, Note_off_c, 9, 42, 64
2, 13776, Note_on_c, 9, 42, 90
2, 13824, Note_off_c, 9, 42, 64
2, 13824, Note_on_c, 9, 38, 127
2, 13824, Note_on_c, 9, 42, 90
2, 13872, Note_off_c, 9, 38, 64
2, 13872, Note_off_c, 9, 42, 64
2, 13872, Note_on_c, 9, 38, 127
2, 13872, Note_on_c, 9, 42, 90
2, 13920, Note_off_c, 9, 38, 64
2, 13920, Note_off_c, 9, 42, 64
2, 13920, Note_on_c, 9, 38, 127
2, 13920, Note_on_c, 9, 42, 90
2, 13968, Note_off_c, 9, 38, 64
2, 13968, Note_off_c, 9, 42, 64
2, 13968, Note_on_c, 9, 38, 127
2, 13968, Note_on_c, 9, 42, 90
2, 14016, Note_off_c, 9, 38, 64
2, 14016, Note_off_c, 9, 42, 64
2, 14016, Note_on_c, 9, 42, 90
2, 14064, Note_off_c, 9, 42, 64
2, 14064, Note_on_c, 9, 42, 90
2, 14112, Note_off_c, 9, 42, 64
2, 14112, Note_on_c, 9, 38, 127
2, 14112, Note_on_c, 9, 42, 90
2, 14160, Note_off_c, 9, 38, 64
2, 14160, Note_off_c, 9, 42, 64
2, 14160, Note_on_c, 9, 42, 90
2, 14208, Note_off_c, 9, 42, 64
2, 14208, Note_on_c, 9, 42, 90
2, 14256, Note_off_c, 9, 42, 64
2, 14256, Note_on_c, 9, 42, 90
2, 14304, Note_off_c, 9, 42, 64
2, 14304, Note_on_c, 9, 42, 90
2, 14352, Note_off_c, 9, 42, 64
2, 14352, Note_on_c, 9, 42, 90
2, 14400, Note_off_c, 9, 42, 64
2, 14400, Note_on_c, 9, 42, 90
2, 14448, Note_off_c, 9, 42, 64
